text,label
book a taxi at my home address for right now,transport_taxi
what will be the temperature today for miami florida,weather_query
open stock price for name,qa_stock
"s1, could you please clarify me about what you've just said once again.",general_explain
"that is all, stop it.",general_commandstop
i want some coffee,iot_coffee
play music now from radio plus,play_radio
how many hook ups had richard feynman,qa_factoid
please turn lights off,iot_hue_lightoff
convert ten miles to kilometers,qa_maths
book me a train ticket to new york city on the third i don't care what time,transport_ticket
would you try that words spoke one more time again.,general_repeat
add to calendar an medical appointment for the first day of the next five months,calendar_set
play howard stern on sirius,play_radio
"shit, i didn't ask for this.",general_negate
start play,play_music
i want to listen daily to this song,music_likeness
please book a taxi for me to go to the railway station,transport_taxi
don't mind to choose any one.,general_dontcare
fresh list,lists_createoradd
did i get an email from sarah,email_query
do i have any new facebook notifications,social_query
what mexican restaurants are there nearby for takeout,takeaway_order
have any emails come in since four hundred today,email_query
what are the results of the election,news_query
make the lights blue please,iot_hue_lightchange
send email to david davis email address,email_sendemail
whats needed to make pizza,cooking_recipe
read to me the last messages in my feed,social_query
who wrote the song that is playing,music_query
turn off my wemo plug,iot_wemo_off
yeap you've gotten the command correcly.,general_affirm
activate the roomba,iot_cleaning
what is the deepest point on earth,qa_factoid
olly i will talk to you later.,general_commandstop
will you say what you have just said once more please.,general_repeat
instagram,social_query
can you find the the preacher joe show on gospel radio,play_radio
do i have any emails from robert,email_query
send email to bro and say hi come down for dinner tonight,email_sendemail
let me know about the stock rate of a microsoft,qa_stock
what went on in the world today,news_query
where is los angeles,qa_factoid
check inbox for mail from sarah,email_query
what is this thing,qa_definition
Time,timequery
when will my alarm go off in the morning,alarm_query
please can you check and confirm the details.,general_confirm
make me a cappuccino,iot_coffee
display stock price for lexmark international,qa_stock
given me the exchange rates between u. s. d. and cad,qa_currency
Tell me some gossip,gossip
i'd like to hear the last utterance spoken again.,general_repeat
are there any construction areas on harvard,transport_traffic
will you dim all the lights,iot_hue_lightdim
what are the steps for biriyani meal,cooking_recipe
please add new item to list,lists_createoradd
what type of music do i enjoy,music_query
please speak the last one said one more time.,general_repeat
what are the prices to get to chicago on a train book the cheapest one,transport_query
i would like to order some takeout,takeaway_order
what alarm do i have set for today,alarm_query
please repeat the current song is being played,music_settings
what are the coordinates of everest,qa_factoid
anything is okay with me.,general_dontcare
what you just said was not so clear to me.,general_explain
please book train ticket to new york,transport_ticket
is it possible for you to provide the likes of my music,music_query
what is the latest traffic report for miami,transport_traffic
i need to hear that sentence again.,general_repeat
delete all my appointments for today,calendar_remove
cross out bread from shopping list,lists_remove
continue from where we left off in divergent,play_audiobook
set a thanks giving event for friday,calendar_set
play bad guy on youtube,play_on_youtube
can you direct me to the menu for the highest rated chinese carryout near me,takeaway_order
turn all lights off during the day,iot_hue_lightoff
this room lights off,iot_hue_lightoff
can you please confirm what said.,general_confirm
list my lists please,lists_query
make a new list,lists_createoradd
i think that's not the right command.,general_negate
book for me an uber taxi to bardonia,transport_taxi
find stock price for name,qa_stock
i bought pre season baseball tickets,general_quirky
can you define conservative politics,qa_definition
please play songs i've purchased and favorited,play_music
turn off the lights,iot_hue_lightoff
how many likes did i get today,social_query
turn off the socket,iot_wemo_off
resume mind reading book,play_audiobook
where is the closest kroger,recommendation_locations
what is sean connery's birthday,qa_factoid
Do you understand what I am saying,understandquery
color of light should be dimmed bright,iot_hue_lightdim
please play the radio,play_radio
"nope, you did a task in wrong manner.",general_negate
resume audiobook playback,play_audiobook
march tenth lands on what day of the week,datetime_query
what does a beech tree look like,qa_definition
what is the square root of one hundred and forty eight thousand five hundred and eighty seven,qa_maths
set the coffee maker to on,iot_coffee
i would like it if my robot could engage in deep conversation with me,general_quirky
what's the price of ge right now,qa_stock
set a reminder for two days prior of the event,calendar_set
let me hear my list,lists_query
quieter,audio_volume_down
tweet the current temperature,social_post
delete my alarm for eight am,alarm_remove
that's good one.,general_praise
whatever will be fine.,general_dontcare
give me a geographic fact about vilnius,qa_factoid
post i am happy to facebook,social_post
save this channel on pandora please,music_likeness
instruct the coffee maker to make a filter coffee ready in ten minutes,iot_coffee
"olly that is all, just cancel.",general_commandstop
i like this song,music_likeness
